,0,15,30,45,60,75,89.999,105,120,135,150,165,180
0.001,1.0849617550548076,1.091038009792544,1.0742408430778172,1.06945299250329,1.0925830702049761,1.0918456259635771,1.0847069731780552,1.066868467859995,1.05885410772768,1.0843701630285487,1.0880219810023117,1.0761621914477146,1.0905959409800774
15.0,1.056621190638551,1.0814598799266735,1.0904789390765564,1.0612603028805148,1.0818686714959884,1.0977983587582016,1.0708616107478008,1.071792653616188,1.108711212510444,1.1113325339931772,1.0713104214250475,1.1215358041755275,1.096966562923896
30.0,1.067377810953829,1.0666033781633666,1.0717287174929548,1.065852235215243,1.074591986611465,1.0743226463431104,1.0538147400064695,1.0644432949903697,1.0979666462389885,1.085603238747739,1.1028077271824022,1.0638097143343583,1.0948941603201197
45.0,1.0760144572545534,1.0498891855444954,1.0555078789279526,1.0609268678699706,1.0734330932634826,1.0543491295693823,1.0880000478657526,1.078893176179289,1.1039528402548466,1.107463940806375,1.1219481686639274,1.1349024924730282,1.1115810520815048
60.0,1.061255506177096,1.061151314178224,1.0704269995038063,1.0673960491425065,1.0719565626217802,1.0585882742882757,1.085763793833691,1.0940619570441297,1.1261642926291382,1.0869533818384736,1.133045740009327,1.099266545881513,1.1016486253545885
75.0,1.0542391201616108,1.043384724683954,1.0638683445061448,1.0659636903897214,1.0531122642252086,1.0808420717222085,1.0797010917249237,1.0896595684186927,1.1084931417799302,1.1225292662021495,1.098850047193569,1.074764388878015,1.0807350858402616
