tilt,lsc_objects
5,0.33580000000000004
10,0.3437
20,0.33770000000000006
30,0.35140000000000005
40,0.38120000000000004
50,0.3928
60,0.4134
70,0.424
80,0.44869999999999993
90,0.45399999999999996
