,0,15,30,45,60,75,89.999,105,120,135,150,165,180
0.001,0.0754,0.0809,0.0746,0.0811,0.074,0.0745,0.0735,0.0774,0.07289999999999999,0.0771,0.0791,0.07690000000000001,0.0756
15.0,0.11150000000000002,0.1008,0.1055,0.10610000000000001,0.09280000000000001,0.08310000000000001,0.07880000000000001,0.0665,0.061000000000000006,0.06699999999999999,0.059199999999999996,0.06170000000000001,0.060500000000000005
30.0,0.1408,0.13399999999999998,0.13,0.11829999999999999,0.10539999999999998,0.09359999999999999,0.0781,0.06309999999999999,0.06209999999999999,0.0649,0.07469999999999999,0.0711,0.0666
45.0,0.1654,0.1676,0.15610000000000002,0.1447,0.1273,0.09939999999999999,0.0765,0.0667,0.065,0.0657,0.0665,0.06819999999999998,0.06870000000000001
60.0,0.1885,0.1831,0.1749,0.17020000000000002,0.13620000000000002,0.1084,0.0746,0.05850000000000001,0.0654,0.0703,0.0648,0.0707,0.06810000000000001
75.0,0.1634,0.16449999999999998,0.15469999999999998,0.1453,0.1407,0.118,0.0764,0.04859999999999999,0.0523,0.059,0.06059999999999999,0.0608,0.05959999999999999
