,0,15,30,45,60,75,89.999,105,120,135,150,165,180
0.001,0.20299999999999999,0.20400000000000001,0.209,0.192,0.20600000000000002,0.23,0.187,0.21700000000000003,0.207,0.184,0.191,0.20099999999999998,0.22700000000000004
15.0,0.28900000000000003,0.251,0.265,0.24200000000000002,0.264,0.222,0.202,0.208,0.17200000000000001,0.13399999999999998,0.158,0.14500000000000002,0.15200000000000002
30.0,0.3390000000000001,0.32600000000000007,0.306,0.28099999999999997,0.266,0.22700000000000004,0.18000000000000002,0.163,0.136,0.127,0.13,0.13,0.139
45.0,0.371,0.367,0.37,0.346,0.34900000000000003,0.243,0.19799999999999998,0.148,0.146,0.13799999999999998,0.156,0.148,0.16699999999999998
60.0,0.391,0.42399999999999993,0.372,0.374,0.336,0.33799999999999997,0.22399999999999998,0.11599999999999998,0.144,0.152,0.155,0.159,0.174
75.0,0.353,0.33199999999999996,0.332,0.30499999999999994,0.285,0.26,0.227,0.12899999999999998,0.13,0.12399999999999999,0.146,0.132,0.11599999999999999
